id,power_module_name,battery_module_name,battery_module_energy,battery_usable_energy,max_output_power,peak_output_power,nominal_voltage,operating_voltage_range,communication,power_module_weight,battery_module_weight,operating_temperature,max_operating_altitude,noise_emission,cell_technology,created_at,updated_at,height,width,length,power_module_height,power_module_width,power_module_length,battery_id
897,Gauthier,Slader,8315414147143.66,1379474501552.98,1601038319299.77,3895947470449.99,16110,866,+897,137637.79,300436.46,918527.55,774539,716.31,dignissim vestibulum,2024-11-18T11:11:49Z,2024-08-01T22:18:28Z,5186.25,4058.42,9620.32,8358.25,7770.28,5953.05,897
898,Ulrika,Eccott,4987562134552.56,1012564411782.4,3571404800173.59,5668443476982.91,6755,961,+898,961324.99,246127.58,718991.6,959614,548.69,rhoncus aliquam,2024-12-10T05:52:51Z,2024-06-20T07:33:48Z,741.01,371.69,3767.64,4973.12,2859.8,9643.89,898
899,Melisande,Gadie,4981212635840.65,8087057746802.69,3763499300456.74,8650988881972.83,11421,503,+899,854468.69,30799.2,162171.41,797611,8.4,hac habitasse,2024-05-02T10:27:18Z,2024-07-18T02:18:02Z,1537.14,7221.93,5650.1,445.21,9386.16,4572.78,899
900,Gilburt,Cunnington,7808076270751.88,7672556656022.01,2923575069336.64,929690618082.59,16238,958,+900,716339.73,70283.72,115994.63,796730,576.04,vulputate ut,2024-02-11T16:47:11Z,2024-06-21T21:18:15Z,4784.9,2528.26,1777.14,8372.06,7938.76,2002.34,900
901,Ira,Dobing,7851592305785.55,8007191399970.1,914741063685.16,8397980138753.35,15464,237,+901,875114.83,478480.1,635706.24,664000,579.38,amet,2024-04-17T23:48:02Z,2024-09-04T03:52:47Z,1898.92,5189.08,5741.82,9944.88,3500.62,6124.31,901
902,Fidel,Billham,6035627885216.03,2561119495191.26,6796141069696.33,5503469096040.3,20557,347,+902,524938.99,146689.95,345121.1,487869,295.97,sapien a,2024-02-22T05:20:24Z,2024-11-30T10:59:17Z,2469.31,6396.4,4616.09,5733.7,3410.06,8330.39,902
903,Jamie,Serle,1413670204789.14,938690989480.4,4457702751562.99,5737617176996.3,813,878,+903,326208.37,553575.91,914490.96,895312,719.05,cum,2024-09-28T20:16:46Z,2024-11-03T03:42:06Z,7425.71,1372.66,7756.4,1432.72,4651.84,3990.04,903
904,Gisella,Goves,1282045904708.77,4355187855234.81,946943744249.68,7245005384257.17,11207,350,+904,870828.11,643300.51,473082.22,121637,517.24,platea dictumst morbi,2024-12-04T11:01:45Z,2024-08-21T19:57:54Z,1884.43,1238.6,8432.79,4858.55,9556.13,7103.65,904
905,Filberto,Morch,7373929397292.37,9690190055512.72,1968297181788.24,8995786061681.57,17683,503,+905,374521.57,721021.37,788335.33,8560,576.36,ipsum dolor sit,2024-07-06T01:17:30Z,2024-10-02T16:09:47Z,6802.05,9772.08,5577.63,6043.28,8488.58,5121.91,905
906,Standford,Rosier,1072515667840.91,6011156911063.92,8189576270133.31,8452273850314.62,2636,492,+906,21024.89,907152.92,267657.2,827689,482.6,lectus pellentesque,2024-12-04T04:33:36Z,2024-02-14T13:29:41Z,5730.16,5956.58,9805.46,2751.79,8107.87,6564.4,906
907,Miguel,Furst,6702803731361.62,7106872037986.82,5808409616006.28,9454356863610.35,4748,691,+907,929362.2,628252.54,451277.95,17172,987.91,nam nulla,2024-06-03T11:27:18Z,2024-10-16T12:04:49Z,1913.43,3875.15,476.95,4796.47,1292.02,5883.93,907
908,Meyer,Cohen,6772129595348.66,3587951732377.02,6331968753419.34,8462427115167.2,15012,853,+908,493283.71,341387.01,99594.86,950548,864.81,nisi,2024-08-15T11:13:39Z,2024-04-12T08:39:53Z,5030.65,4206.22,8107.79,980.66,9055.43,1475.15,908
909,Antonino,Bolduc,1297379089546.57,9880641547910.02,8676098630191.39,3930287374162.9,19597,771,+909,727874.64,85409.36,555298.9,134663,597.42,proin interdum mauris,2024-12-18T21:57:35Z,2024-09-17T06:03:57Z,8923.84,529.05,5755.52,4426.82,8218.93,1436.51,909
910,Pierrette,Gregory,5895579506384.78,5167128951558.04,6148209388872.42,4221137380281.54,3038,652,+910,740485.35,964097.51,997643.75,560791,105.22,ipsum,2024-12-09T16:10:17Z,2024-05-18T02:00:40Z,8885.76,7126.11,1446.65,6146.71,7280.81,5959.48,910
911,Bird,Greschke,5793030298596.45,2750868791545.0,282340506789.86,915789726660.0,15234,692,+911,279849.08,620423.36,812959.85,101637,277.92,convallis eget eleifend,2024-04-04T12:56:37Z,2024-07-15T14:31:52Z,7808.43,9913.56,4184.81,1391.63,5967.81,9297.04,911
912,Jake,Lyngsted,5524174756710.41,4645505193229.15,7337814620152.59,4059590058227.87,13483,8,+912,202681.73,508703.63,689640.13,268850,815.89,faucibus cursus,2024-08-18T18:50:36Z,2024-02-21T23:31:45Z,3281.09,8463.24,1869.45,7041.95,7140.55,8830.93,912
913,Naoma,Altoft,9316344638274.72,9786845344856.31,3289714070271.88,4181163085432.55,5605,609,+913,721653.9,992608.39,750795.71,155816,234.86,sed tristique in,2024-09-30T18:21:11Z,2024-12-01T06:49:44Z,1160.27,5703.9,4483.0,4414.68,5374.43,3924.87,913
914,Imojean,Gircke,930020714820.05,8063834618863.34,5978158156461.07,5464255625769.91,15325,271,+914,293058.7,13229.91,33817.69,101825,401.32,id pretium,2024-11-06T04:02:45Z,2024-05-11T10:51:44Z,8248.09,2858.49,7401.55,3951.01,9800.1,9730.79,914
915,Feliza,Dutton,2740310023584.38,2550966517269.76,5704417361488.31,7845470020192.82,956,205,+915,953905.28,206442.51,369090.17,497286,928.4,ipsum,2024-12-31T12:07:21Z,2024-05-20T22:48:23Z,6638.76,1106.86,1912.21,230.75,6047.71,7706.19,915
916,Keen,Rennock,7875619039876.7,4194585790345.95,4464162374497.52,4508639828964.11,6138,867,+916,520222.45,489075.15,927734.13,779311,608.33,sagittis sapien,2024-02-26T18:10:44Z,2025-01-30T18:54:42Z,5185.67,9614.64,8423.57,231.03,2951.35,1875.57,916
917,Warde,Sire,9371807290008.61,8410559827412.79,4341034795849.3,6457683289827.82,2499,750,+917,965904.7,98464.69,957843.7,725436,67.34,volutpat,2025-01-31T05:20:30Z,2024-02-20T10:45:29Z,9853.89,6201.07,5037.3,3446.23,8102.02,9073.12,917
918,Hetti,Coffelt,858766237288.94,8680644574441.95,5977420720250.07,8308162238620.41,1746,203,+918,652570.92,879229.17,763048.46,574684,566.79,nibh fusce lacus,2024-06-20T23:55:33Z,2024-11-07T15:50:21Z,9170.42,6810.83,6251.42,9555.84,2629.07,2640.86,918
919,Roxanne,Trotter,4948233823602.32,8206383322033.37,5450762656829.24,6130933305866.57,5636,820,+919,725539.79,407947.09,840118.99,753483,605.6,blandit,2024-04-03T05:20:17Z,2024-10-24T13:58:23Z,1491.29,6037.57,2511.02,8648.46,8278.35,1945.4,919
920,Dalis,Geaves,9224636119358.91,6211872880245.68,8350349071319.29,3586088458024.77,17355,28,+920,652603.37,457695.39,260198.21,645087,947.88,curae duis faucibus,2024-03-13T08:31:54Z,2024-06-03T11:11:42Z,9121.01,4122.42,7841.09,9384.01,5866.3,6274.95,920
921,Anabella,Leat,3892075179931.24,5955542743722.3,8312482426045.45,1629861713089.36,7980,492,+921,544558.93,39131.09,653894.75,835663,843.92,nulla,2024-03-19T19:12:25Z,2024-03-09T20:25:34Z,6209.6,8850.73,340.2,5202.75,9672.0,3383.0,921
922,Nerissa,Quenell,8722870615589.35,5770103126851.39,4369709338924.41,4294198516071.22,16812,510,+922,111989.76,153766.41,668167.98,772023,767.61,vestibulum,2024-12-12T02:56:38Z,2024-10-11T18:06:03Z,6578.68,3227.75,951.3,6924.2,9424.06,5663.59,922
923,Almeta,Raynard,3636194153136.99,988752652064.54,4169968476143.19,528338538423.51,3307,933,+923,191075.41,436414.65,329772.9,792192,19.46,in consequat ut,2024-03-10T19:40:25Z,2024-08-26T04:01:30Z,663.68,759.24,4298.79,2698.76,2759.78,9481.8,923
924,Nerty,Larkkem,9285329942548.51,4456247166560.79,456332548474.77,7961746481568.33,3404,380,+924,633115.43,422988.38,736347.67,93015,485.67,pede malesuada in,2024-12-15T21:09:12Z,2024-10-08T06:11:00Z,5016.46,2611.65,227.69,796.89,4415.31,4807.67,924
925,Nixie,Bowser,9800859973933.6,1967758950154.28,1848806657809.18,1147078644013.32,16187,32,+925,382257.14,763977.13,129662.11,238618,741.78,primis,2024-05-17T18:03:17Z,2024-07-04T07:50:25Z,841.36,2298.29,5550.32,5873.17,448.37,2968.67,925
926,Mathew,Daveren,8129136857413.47,5824661472355.07,8264265715161.67,3965987661479.33,6854,850,+926,111138.58,551833.12,339296.5,109195,927.97,tellus nulla,2024-06-01T06:49:22Z,2024-05-31T00:49:24Z,7154.55,6024.89,8624.09,1094.8,3913.26,4406.07,926
927,Skye,Corona,4340793204992.11,850922589515.97,9137057685631.56,7350492616355.64,17860,59,+927,466705.71,332598.15,114887.13,465810,734.64,nulla tellus,2024-06-22T05:50:03Z,2024-05-28T10:06:54Z,2415.42,8899.32,2571.72,1296.24,9020.1,935.21,927
928,Isa,Guiduzzi,8746459005439.23,8081440315121.14,3631133838489.63,7583572452252.93,2482,218,+928,286795.59,202492.36,292076.89,116652,517.24,vestibulum quam,2024-12-22T06:55:32Z,2024-02-17T10:11:40Z,652.8,8745.18,7147.63,1639.07,7627.18,6013.25,928
929,Willi,Clears,8594157187828.75,260602166920.33,9296320325295.51,5126505948442.59,1035,327,+929,818307.68,640883.3,79897.84,993431,262.78,lacinia sapien quis,2024-04-20T13:41:48Z,2024-06-17T08:51:46Z,3181.59,4832.96,967.38,3007.9,2144.71,4485.99,929
930,Hillie,Churcher,6078194570487.67,7974934533143.53,4457860804506.29,4016268918782.96,9064,104,+930,384689.15,878101.04,894300.04,655999,504.38,mi in,2024-04-30T17:10:50Z,2024-03-16T20:11:48Z,1567.8,9907.58,1027.05,4883.63,3443.97,4235.57,930
931,Scarlet,Ragot,4498440324077.7,3817168695250.51,860447340033.96,4392372637425.79,19851,349,+931,161091.76,175761.22,974129.19,899968,393.72,vel dapibus at,2024-04-23T18:03:14Z,2025-01-25T03:43:10Z,8514.35,631.5,3148.48,1224.7,7754.53,9462.71,931
932,Far,Watt,7011816138294.91,9777635868553.61,7031830463443.87,5908127341952.93,17336,995,+932,555941.63,916437.99,981042.11,225827,747.92,justo morbi,2024-03-14T12:15:36Z,2024-03-28T08:23:56Z,9954.16,5932.67,5655.09,1284.6,2046.34,8221.15,932
933,Shelby,Downs,3574783149929.9,7568089396340.1,6190374562046.32,7015123883601.95,4498,808,+933,713452.36,722489.13,441414.03,203198,331.11,nibh fusce,2024-04-01T15:47:45Z,2024-12-01T22:20:14Z,886.82,5727.22,2370.43,7622.55,8959.42,5559.48,933
934,Rollin,Halward,4485100705580.22,5391095503273.94,5582037169454.64,1840758190030.93,9522,829,+934,389237.68,415232.57,41638.73,530392,579.11,leo rhoncus sed,2024-04-12T11:50:31Z,2024-10-30T02:11:40Z,2321.85,602.61,1965.56,2245.35,7173.82,2571.54,934
935,Cahra,Livingston,9925853808359.09,7526124979984.98,2719751475162.67,3759253941073.14,5925,735,+935,160718.81,559594.0,232382.51,95168,230.2,cras mi pede,2024-02-12T08:29:40Z,2024-05-17T13:16:20Z,2522.64,182.86,9696.91,4391.83,2.48,907.31,935
936,Mareah,Knok,6030414602462.69,8628422042654.28,8557282925982.12,2391154422490.83,18657,972,+936,838822.41,683470.88,115211.55,472010,577.29,sociis natoque penatibus,2024-11-25T16:06:54Z,2024-10-07T18:16:41Z,7962.86,1925.21,344.2,8402.51,2782.45,426.14,936
937,Alexandro,Halesworth,9578796647680.8,1683633089265.45,9014203779575.41,8848429185491.83,4618,267,+937,900348.54,733323.81,613.15,927309,859.97,ante vel,2024-09-13T19:11:22Z,2024-10-22T14:57:37Z,1700.7,133.21,6963.15,190.79,7449.75,5941.35,937
938,Kalil,Rennolds,4460264197469.22,2672934474401.23,1529959684078.56,3774579882727.18,464,137,+938,739605.18,628879.88,176182.32,358513,789.95,tortor quis,2024-09-11T00:34:23Z,2024-03-10T04:15:09Z,9841.91,8150.83,3394.64,2497.64,594.55,9598.26,938
939,Raffarty,Preshaw,4169601992746.93,7036327820947.11,4149580203631.27,1797920911676.4,7253,82,+939,816090.57,515912.21,651609.65,27601,388.64,sapien cum sociis,2024-08-29T18:05:19Z,2024-12-04T00:15:26Z,8143.56,8741.22,3589.19,274.75,5621.96,4757.72,939
940,Frederich,Berr,5655102455729.42,422559515254.01,1301203321399.14,620490282753.22,11244,351,+940,771099.24,74998.14,73286.03,360487,450.15,quam sollicitudin,2024-06-01T23:38:27Z,2025-01-29T09:11:00Z,7.51,8307.84,7279.66,8083.98,8756.49,8826.9,940
941,Bevin,Cass,3287482158116.76,1644063944269.05,2209940150942.79,7039617550277.24,2515,648,+941,421593.76,849117.61,999456.19,20864,373.44,posuere cubilia curae,2024-11-04T16:15:06Z,2024-03-02T04:21:06Z,7004.8,9680.68,1410.67,4833.49,919.47,2608.06,941
942,Wallie,Algate,1405450872071.08,420281222383.54,3124510876478.64,4402156524717.91,21239,835,+942,227463.3,198230.45,981606.06,530624,549.72,velit,2024-10-09T18:40:45Z,2024-12-17T09:25:38Z,1309.09,1994.33,7040.17,5195.74,1401.22,7955.52,942
943,Mason,Dosdell,2888485140144.72,6760473468771.84,2375606622.17,8464655329175.8,447,560,+943,679133.26,580023.04,310961.99,935359,318.32,molestie,2024-12-02T13:38:35Z,2024-12-26T14:14:47Z,5634.86,6987.76,1659.77,865.53,4777.05,5371.61,943
944,Ranique,Bernon,6867442161914.99,5912875400859.67,385777740275.0,7383255426781.71,14541,755,+944,990387.6,327554.83,143090.7,507863,973.19,eget congue eget,2024-03-23T08:22:15Z,2024-12-09T05:51:17Z,2424.54,6436.72,5863.4,9195.63,9438.69,3171.45,944
945,Bryant,Tuer,4340336651074.48,6901045509800.62,5067838437900.91,9259171660363.35,7216,109,+945,927811.7,499449.4,889629.52,271101,191.23,nisl duis,2024-04-02T22:54:07Z,2025-01-19T23:37:37Z,8258.33,6468.49,5630.85,9013.17,7386.58,2151.39,945
946,Nicolis,Vanderplas,8051750061690.1,6611570069738.84,4459525188414.72,776233866449.77,17264,523,+946,652520.57,256386.86,283451.18,208499,497.72,ut nulla,2024-03-13T19:01:34Z,2024-07-01T04:44:18Z,8218.26,9109.25,3326.14,9053.84,6605.4,7937.72,946
947,Aldwin,Ineson,9542034423462.57,9920978828075.17,7240330892467.33,3289358189684.89,17273,695,+947,359652.08,153243.0,639134.17,628350,920.83,sapien iaculis,2024-06-26T20:11:18Z,2024-03-07T19:20:48Z,381.45,3461.41,2677.78,9580.62,9078.59,1252.65,947
948,Nonnah,Sanchiz,6124736017708.56,5244877233718.55,5772373190903.29,6725921182793.93,457,50,+948,385120.99,80850.05,236894.98,554322,287.88,euismod scelerisque,2024-02-14T18:51:48Z,2024-10-03T00:29:44Z,9498.22,8170.09,2946.96,5335.62,9274.83,3448.4,948
949,Felicdad,Smale,8223747902488.25,8124703944992.65,2308517554755.04,5856263021120.52,20029,648,+949,171281.82,55683.71,436560.09,734329,663.64,eleifend,2024-07-18T00:05:05Z,2024-09-11T19:17:39Z,6033.7,6711.9,3088.15,7587.14,8510.59,1276.38,949
950,Norene,Redihalgh,4121343357636.32,8363483911276.32,5601581882574.12,9443447131508.95,4949,391,+950,252157.53,740612.96,753527.99,374970,951.82,montes nascetur,2024-06-30T10:48:44Z,2024-10-30T00:14:40Z,3327.6,6316.54,8220.45,5543.45,8240.68,6263.52,950
951,Brigitta,Petegre,8927489210150.34,9379491616513.48,7149581544119.3,4910713395173.99,14462,648,+951,455696.45,709621.63,41272.94,713418,766.96,interdum,2024-03-12T09:48:50Z,2024-03-06T01:36:28Z,1225.55,9475.54,7679.65,7719.5,9001.18,6507.39,951
952,Hedy,Knee,3620853248112.51,9533839318098.14,5148994328389.49,4654974741853.52,10316,317,+952,118611.14,531113.97,832758.64,988977,919.86,id luctus nec,2024-09-08T11:07:26Z,2025-01-10T03:47:29Z,6742.92,9896.4,4353.54,4700.97,8917.52,7023.52,952
953,Dunn,Adshede,3781917348616.11,9038310275955.45,4483217170597.38,5585040591777.96,9823,472,+953,762337.56,965890.1,564764.24,153289,862.88,faucibus orci,2024-10-27T23:36:35Z,2024-11-22T07:47:03Z,7888.77,7909.08,7947.72,5645.29,9790.7,140.54,953
954,Ric,Taggerty,8223669870654.95,8209975765957.55,2103217099707.73,4848906110614.41,3376,290,+954,273055.68,140650.4,552332.46,694859,275.9,faucibus accumsan odio,2024-03-31T23:34:14Z,2024-12-28T14:13:07Z,7463.94,7648.15,6240.32,6991.7,3277.87,2194.77,954
955,Alastair,Cawte,5338160362711.88,5514516183877.44,8410566944186.27,966061900906.55,17942,517,+955,750024.74,356591.33,469124.05,114549,542.47,libero,2024-02-10T03:57:49Z,2025-01-30T18:12:02Z,1875.93,7138.49,9917.0,4031.68,1526.25,7048.47,955
956,Gray,Holworth,5513628484670.43,4677990750033.2,8070076908894.28,7685357467239.58,8190,124,+956,757822.74,489462.45,273562.7,399941,312.75,justo etiam pretium,2024-12-02T11:51:42Z,2024-09-29T23:50:29Z,7880.26,8828.85,3804.48,790.09,2462.07,8878.52,956
957,Justina,Cord,3183327137973.79,6027108004556.0,8425027840395.79,4182469685849.59,10317,699,+957,121938.28,393348.11,457514.96,7485,413.76,eu felis,2024-09-20T09:03:09Z,2024-05-15T00:02:05Z,4669.38,6647.93,7915.46,7045.32,5601.89,7389.7,957
958,Benn,Caplis,8309418485311.11,941534880487.67,9620872385314.42,9819104578749.69,6974,892,+958,606133.99,886836.74,607793.21,992070,538.23,at velit vivamus,2024-12-21T07:35:32Z,2024-04-24T03:07:35Z,3221.93,7407.17,9517.41,2820.72,6460.74,7579.28,958
959,Cherise,O'Scanlan,3369260366406.65,800956959058.64,541902824837.72,9091728857496.79,12443,515,+959,371647.63,306293.86,131086.9,608763,662.94,eu magna vulputate,2024-12-30T06:15:57Z,2024-04-27T23:35:32Z,5652.15,5758.62,5694.45,6305.38,1153.06,3488.33,959
960,Jim,Sworder,7850135191424.15,81967496123.18,7763750722449.68,7348423567737.41,2410,962,+960,763677.53,6632.35,309397.05,583802,816.68,nam,2024-05-01T05:35:19Z,2024-10-26T11:51:28Z,4247.84,6987.13,6348.75,27.74,4015.39,3184.96,960
961,Dulce,Robard,7435567645701.38,9824026053978.31,9138074192561.72,8789932094422.85,7025,727,+961,937593.41,285260.81,799664.15,335542,363.87,nibh,2024-10-20T00:54:35Z,2024-05-06T06:40:34Z,102.67,1193.48,4647.76,4299.95,1769.11,4187.91,961
962,Sayer,Loughlan,9630977638450.56,2121492024713.59,9947209533042.88,2671822335986.09,16597,718,+962,538346.45,312318.49,848066.31,865306,258.92,blandit,2024-02-24T00:33:39Z,2024-03-31T17:04:11Z,6306.59,9325.76,5207.92,9123.51,6356.04,4870.15,962
963,Germayne,Strathern,5171544160245.47,7768618478190.45,3968891812996.78,7143273754628.55,21090,532,+963,151104.01,859244.14,740524.44,797582,782.7,augue,2024-07-09T09:16:22Z,2024-09-30T02:12:50Z,3329.82,4417.19,8293.52,6817.27,555.85,5968.03,963
964,Brunhilda,Cornuau,737941473850.85,8963644148515.56,1840361500960.51,3832201720135.53,6839,198,+964,424044.68,949745.19,904926.6,350481,313.66,platea,2025-01-24T20:10:34Z,2024-12-11T21:53:51Z,1630.08,2923.5,6707.77,5430.75,9719.53,1502.75,964
965,Skipp,Napolione,1469205899496.99,8644199772072.98,4879370877673.39,6342222558342.39,12130,716,+965,855344.8,933163.18,401607.48,411056,376.57,nunc rhoncus,2024-10-23T19:27:32Z,2024-12-12T23:24:40Z,8265.11,8703.1,867.97,6154.51,5995.84,600.63,965
966,Gretchen,Janoschek,1509244697844.43,5009874550344.53,4594121593935.77,723468603054.58,8509,412,+966,903480.83,414595.3,875866.83,486907,138.49,sociis natoque,2024-09-01T07:46:36Z,2024-04-13T02:57:25Z,8540.12,9372.5,718.92,5287.9,9642.85,6513.52,966
967,Frankie,Yallop,5802481342525.71,9870834443753.26,7182210677194.79,5878942693742.14,6730,281,+967,33514.27,607295.0,695305.33,423531,311.57,ut volutpat sapien,2024-11-13T12:26:14Z,2024-11-19T06:00:04Z,8945.05,1938.84,2914.39,8819.55,5239.81,4899.74,967
968,Clerissa,Berrigan,6629182258963.3,201694784152.51,4508009276763.94,4450508851545.99,6916,88,+968,496421.45,349849.41,534614.78,994642,662.56,quisque erat eros,2024-07-19T22:22:17Z,2024-04-27T09:16:44Z,1381.14,1824.56,1858.99,2574.78,4075.34,1329.92,968
969,Virginia,Peare,4875908411050.2,4023838013953.86,7236528659675.22,4815120462158.74,20780,931,+969,881021.63,934071.98,625118.82,151199,230.39,vitae quam,2025-01-29T02:05:52Z,2024-12-12T01:34:41Z,9148.47,8063.88,2438.62,9982.46,7684.81,904.8,969
970,Kelley,Bastow,3324743457632.28,5193888980402.62,2264906383635.44,938768011181.98,2949,516,+970,572786.12,923533.86,201083.05,534630,84.39,ornare imperdiet,2024-03-19T22:02:00Z,2024-08-14T15:47:44Z,1271.28,3110.06,20.52,5752.86,211.23,2357.26,970
971,Zachary,Shields,4290614483593.29,6102336825477.3,8685507548200.65,8043667705647.91,1652,642,+971,62327.06,397734.01,166930.2,828902,392.32,ac neque duis,2024-11-25T08:55:00Z,2024-09-14T23:31:31Z,2498.64,9730.67,8614.81,2603.26,7794.81,4577.54,971
972,Berkley,Gabbett,6474452299366.04,5397044058706.79,2100754536716.19,6880678622191.92,11032,956,+972,994647.86,628701.01,878705.33,765149,833.93,luctus et ultrices,2024-03-19T00:01:31Z,2025-01-18T12:45:48Z,359.11,5482.1,8075.24,4449.11,7728.09,9701.24,972
973,Sallyanne,Crofthwaite,8364123553165.03,7465402654211.62,4494889240372.77,2230117638929.7,8120,464,+973,869811.92,113645.26,841906.54,176594,279.18,varius,2025-01-13T13:32:05Z,2024-12-09T20:40:15Z,7270.75,1937.83,6404.24,5888.21,6573.04,6811.97,973
974,Martainn,Rosina,1143204155135.62,7488776938315.87,2594440519685.15,310945176014.67,1280,292,+974,556129.48,374399.6,562225.1,384762,716.77,elementum pellentesque quisque,2024-03-29T03:54:39Z,2024-03-02T08:35:45Z,2057.45,2933.78,5240.17,5708.36,3729.22,9523.26,974
975,Kenny,MacGown,8578807792903.57,8877347789320.6,8989138244276.85,8795693826898.68,2430,266,+975,566112.86,884685.11,507789.38,924344,998.72,ipsum primis in,2024-04-14T18:30:44Z,2024-08-11T17:52:34Z,4443.49,5464.87,3896.94,1753.95,2073.83,6223.16,975
976,Sandye,Gailor,2707950752077.72,8993153008341.56,3902541831470.35,3557458665585.3,8102,551,+976,385425.39,926263.84,442134.06,628425,527.5,augue,2024-11-29T05:21:37Z,2024-05-25T09:10:44Z,2486.75,5802.87,498.93,8173.16,5862.11,2066.97,976
977,Lynna,Minmagh,7955144800227.86,5048099439331.96,4747814385864.41,4249059417552.86,5810,117,+977,204637.52,195372.58,921823.52,412879,347.96,et magnis,2024-03-15T14:15:41Z,2024-08-19T04:27:08Z,4893.61,6250.48,2584.63,3897.72,3732.07,5912.01,977
978,Dannie,Laity,6977709809695.51,9219391283118.41,1020486208365.84,2586489464887.38,786,248,+978,327488.75,854470.86,970472.21,792795,805.36,nam,2024-03-21T10:31:43Z,2024-12-05T05:33:14Z,2871.32,5053.65,1730.56,989.47,4575.61,3767.55,978
979,Ora,Myford,777077817534.02,6102267177567.46,37495226294.67,3710825809210.93,6677,873,+979,196545.62,808316.21,228337.82,125126,270.64,fusce congue diam,2024-12-22T14:03:16Z,2024-11-27T06:32:55Z,1294.48,6813.5,5198.74,4315.95,8608.99,8188.12,979
980,Zollie,Franklin,2077167497726.9,9192839176325.13,4247155913000.37,8615609186211.69,18494,617,+980,428906.88,395666.33,763560.68,172231,577.03,hac habitasse,2025-01-20T11:41:22Z,2024-12-06T09:28:40Z,2723.13,9165.16,6642.67,3900.42,6130.03,3058.81,980
